Time,OD,well,sample,species,carbon_source,concentration,project,run,linegroup
62.48611111111111,0.03266666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
62.98611111111111,0.033333333333333326,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
63.48611111111111,0.03533333333333333,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
63.98611111111111,0.03533333333333333,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
64.48611111111111,0.03633333333333333,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
64.98611111111111,0.03599999999999999,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
65.48611111111111,0.035666666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
65.98611111111111,0.03599999999999999,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
66.48611111111111,0.035666666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
66.98611111111111,0.03699999999999999,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
67.48611111111111,0.03833333333333333,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
67.98611111111111,0.042333333333333334,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
68.48611111111111,0.04033333333333333,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
68.98611111111111,0.039999999999999994,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
69.48611111111111,0.04133333333333333,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
69.98611111111111,0.040999999999999995,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
70.48611111111111,0.03899999999999999,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
70.98611111111111,0.03966666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
71.48611111111111,0.03966666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
71.98611111111111,0.03966666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
72.48611111111111,0.041999999999999996,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
72.98611111111111,0.043,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
73.48611111111111,0.041999999999999996,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
73.98611111111111,0.043333333333333335,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
74.48611111111111,0.044333333333333336,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
74.98611111111111,0.04533333333333334,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
75.48611111111111,0.04533333333333334,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
0.4861111111111111,-0.0050000000000000044,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
0.986111111111111,-0.004666666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
1.4861111111111112,-0.004333333333333328,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
1.9861111111111112,-0.0040000000000000036,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
2.486111111111111,-0.0030000000000000027,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
2.986111111111111,-0.0030000000000000027,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
3.486111111111111,-0.0026666666666666644,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
3.986111111111111,-0.0026666666666666644,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
4.486111111111112,-0.0026666666666666644,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
4.986111111111112,-0.0026666666666666644,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
5.486111111111112,-0.0016666666666666635,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
5.986111111111112,-0.0016666666666666635,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
6.486111111111112,-0.0016666666666666635,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
6.986111111111112,-0.0013333333333333253,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
7.486111111111112,-0.0010000000000000009,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
7.986111111111112,-0.0013333333333333253,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
8.48611111111111,-0.0010000000000000009,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
8.98611111111111,-1.3877787807814457e-17,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
9.48611111111111,-1.3877787807814457e-17,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
9.98611111111111,0.0003333333333333244,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
10.48611111111111,0.0003333333333333244,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
10.98611111111111,0.002333333333333326,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
11.48611111111111,0.0013333333333333253,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
11.98611111111111,0.002333333333333326,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
12.48611111111111,0.002333333333333326,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
12.98611111111111,0.005333333333333329,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
13.48611111111111,0.003333333333333327,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
13.98611111111111,0.004333333333333328,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
14.48611111111111,0.004333333333333328,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
14.98611111111111,0.004666666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
15.48611111111111,0.004666666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
15.98611111111111,0.007666666666666669,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
16.48611111111111,0.0049999999999999906,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
16.98611111111111,0.005666666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
17.48611111111111,0.00966666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
17.98611111111111,0.007333333333333331,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
18.48611111111111,0.00966666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
18.98611111111111,0.00966666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
19.48611111111111,0.009333333333333332,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
19.98611111111111,0.00633333333333333,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
20.48611111111111,0.005333333333333329,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
20.98611111111111,0.009999999999999995,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
21.48611111111111,0.005333333333333329,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
21.98611111111111,0.006999999999999992,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
22.48611111111111,0.0059999999999999915,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
22.98611111111111,0.0059999999999999915,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
23.48611111111111,0.006666666666666668,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
23.98611111111111,0.00966666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
24.48611111111111,0.006666666666666668,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
24.98611111111111,0.007666666666666669,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
25.48611111111111,0.0059999999999999915,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
25.98611111111111,0.00633333333333333,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
26.48611111111111,0.005333333333333329,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
26.98611111111111,0.007333333333333331,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
27.48611111111111,0.0049999999999999906,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
27.98611111111111,0.006999999999999992,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
28.48611111111111,0.0049999999999999906,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
28.98611111111111,0.008999999999999994,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
29.48611111111111,0.0049999999999999906,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
29.98611111111111,0.0059999999999999915,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
30.48611111111111,0.005666666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
30.98611111111111,0.004666666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
31.48611111111111,0.004333333333333328,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
31.98611111111111,0.00399999999999999,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
32.486111111111114,0.004333333333333328,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
32.986111111111114,0.007999999999999993,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
33.486111111111114,0.004666666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
33.986111111111114,0.006999999999999992,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
34.48611111111111,0.0059999999999999915,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
34.98611111111111,0.007333333333333331,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
35.48611111111111,0.006999999999999992,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
35.98611111111111,0.005666666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
36.48611111111111,0.006666666666666668,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
36.98611111111111,0.005333333333333329,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
37.48611111111111,0.004333333333333328,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
37.98611111111111,0.0059999999999999915,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
38.48611111111111,0.005666666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
38.98611111111111,0.006666666666666668,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
39.48611111111111,0.005666666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
39.98611111111111,0.007333333333333331,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
40.48611111111111,0.007333333333333331,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
40.98611111111111,0.006999999999999992,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
41.48611111111111,0.007666666666666669,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
41.98611111111111,0.007333333333333331,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
42.48611111111111,0.007333333333333331,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
42.98611111111111,0.008333333333333331,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
43.48611111111111,0.007333333333333331,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
43.98611111111111,0.009333333333333332,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
44.48611111111111,0.009333333333333332,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
44.98611111111111,0.009999999999999995,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
45.48611111111111,0.010999999999999996,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
45.98611111111111,0.010999999999999996,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
46.48611111111111,0.011999999999999983,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
46.98611111111111,0.01266666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
47.48611111111111,0.01266666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
47.98611111111111,0.014666666666666661,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
48.48611111111111,0.014333333333333323,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
48.98611111111111,0.017666666666666664,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
49.48611111111111,0.017666666666666664,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
49.98611111111111,0.017666666666666664,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
50.48611111111111,0.019666666666666666,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
50.98611111111111,0.021666666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
51.48611111111111,0.019333333333333327,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
51.98611111111111,0.021666666666666667,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
52.48611111111111,0.02099999999999999,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
52.98611111111111,0.023999999999999994,G5,S26B1,Comamonas testosteroni,Orotate,18.0,240623_growth_phenotyping,ct,240623_growth_phenotyping_ct_G5
